# Subset of stars selected as members
ID Mag Col Mass_mu Mass_std Mass_binar_mu Mass_binar_std P_binar
"Gaia DR2 5290663997954408192" 18.34429 3.03607 0.42375 0.00692 0.35797 0.01127 0.71
"Gaia DR2 5290936921655116160" 18.34504 2.51674 0.44055 0.00674 0.39974 0.01359 0.26
"Gaia DR2 5291086519656957184" 18.34635 2.78086 0.43196 0.00687 0.38391 0.01599 0.60
"Gaia DR2 5290848097434873472" 18.34690 2.54547 0.43956 0.00679 0.39800 0.01385 0.22
"Gaia DR2 5290848784629915776" 18.34810 2.71864 0.43370 0.00684 0.38813 0.01567 0.36
"Gaia DR2 5290673756122947584" 18.34968 2.05990 0.45452 0.00670 0.42093 0.01256 0.42
"Gaia DR2 5290715679301104000" 18.35493 2.78019 0.43119 0.00685 0.38308 0.01589 0.59
"Gaia DR2 5291168914312437120" 18.35545 2.66207 0.43486 0.00689 0.39072 0.01529 0.14
"Gaia DR2 5290953925428937600" 18.35575 2.62928 0.43595 0.00689 0.39239 0.01480 0.11
"Gaia DR2 5290711384333888256" 18.35826 2.68515 0.43379 0.00683 0.38910 0.01553 0.21
"Gaia DR2 5290738288008829184" 18.35956 2.65959 0.43451 0.00687 0.39057 0.01519 0.13
"Gaia DR2 5290720936341273088" 18.35967 2.11339 0.45199 0.00677 0.41765 0.01241 0.41
"Gaia DR2 5290887886010050688" 18.36267 2.70912 0.43265 0.00679 0.38713 0.01547 0.30
"Gaia DR2 5290742273738391680" 18.36498 2.46174 0.44026 0.00674 0.40038 0.01330 0.31
"Gaia DR2 5290914343008719232" 18.37298 2.89932 0.42543 0.00688 0.36626 0.01460 0.85
"Gaia DR2 5290732339476113024" 18.37370 2.62321 0.43424 0.00687 0.39093 0.01495 0.12
"Gaia DR2 5289819263787158528" 18.37580 2.93242 0.42401 0.00684 0.36157 0.01283 0.82
"Gaia DR2 5290609022373715584" 18.37607 3.02283 0.42096 0.00693 0.35584 0.01144 0.73
"Gaia DR2 5290663997954408064" 18.37680 2.85644 0.42638 0.00689 0.37434 0.01629 0.81
"Gaia DR2 5289904720756117888" 18.38213 2.77997 0.42832 0.00687 0.38069 0.01562 0.55
"Gaia DR2 5290730174812589184" 18.38226 2.99422 0.42127 0.00700 0.35669 0.01159 0.75
"Gaia DR2 5290865895778470272" 18.39511 3.27587 0.41076 0.00702 0.34487 0.01210 0.62
"Gaia DR2 5290815764923064832" 18.39981 2.58465 0.43297 0.00684 0.39022 0.01446 0.19
"Gaia DR2 5291063812168954752" 18.40076 2.42740 0.43797 0.00677 0.39820 0.01331 0.33
"Gaia DR2 5291044119745926784" 18.40145 2.85680 0.42389 0.00688 0.37267 0.01612 0.79
"Gaia DR2 5291192141493930752" 18.40340 2.93006 0.42121 0.00699 0.35968 0.01289 0.84
"Gaia DR2 5290725467528858112" 18.40511 2.43175 0.43742 0.00677 0.39751 0.01326 0.33
"Gaia DR2 5291180527902295552" 18.40767 2.56060 0.43298 0.00683 0.39074 0.01430 0.23
"Gaia DR2 5290835624848325760" 18.40847 2.77178 0.42596 0.00688 0.37895 0.01523 0.49
"Gaia DR2 5290722168993940992" 18.40868 2.58594 0.43204 0.00678 0.38898 0.01468 0.19
"Gaia DR2 5290827687748730496" 18.40890 2.77197 0.42593 0.00689 0.37885 0.01523 0.49
"Gaia DR2 5289614621483222016" 18.40941 2.70216 0.42819 0.00689 0.38281 0.01517 0.21
"Gaia DR2 5290759964704604928" 18.41434 2.74301 0.42629 0.00690 0.37998 0.01519 0.37
"Gaia DR2 5290671900694357376" 18.41471 2.77112 0.42545 0.00687 0.37831 0.01540 0.48
"Gaia DR2 5289803217791582208" 18.41994 3.02527 0.41649 0.00694 0.35218 0.01209 0.74
"Gaia DR2 5290747732636530304" 18.42038 2.93453 0.41947 0.00686 0.35837 0.01330 0.84
"Gaia DR2 5289930211382197760" 18.42154 3.04431 0.41569 0.00689 0.35120 0.01209 0.72
"Gaia DR2 5290947190920004992" 18.42165 2.75271 0.42537 0.00689 0.37882 0.01529 0.39
"Gaia DR2 5291189289637355008" 18.42384 2.76359 0.42474 0.00688 0.37775 0.01509 0.43
"Gaia DR2 5290856481209652224" 18.42390 3.02307 0.41620 0.00700 0.35190 0.01219 0.74
"Gaia DR2 5289950895944980608" 18.42417 2.66056 0.42811 0.00690 0.38353 0.01492 0.10
"Gaia DR2 5290666196977666176" 18.42469 2.74561 0.42524 0.00691 0.37890 0.01523 0.36
"Gaia DR2 5290646096530488576" 18.43235 2.66871 0.42704 0.00690 0.38237 0.01479 0.11
"Gaia DR2 5290010956768761088" 18.43436 2.60176 0.42882 0.00688 0.38522 0.01461 0.18
"Gaia DR2 5290863593675966080" 18.43459 2.73569 0.42458 0.00685 0.37833 0.01498 0.31
"Gaia DR2 5289917566997813888" 18.43739 2.80191 0.42199 0.00682 0.37417 0.01543 0.57
"Gaia DR2 5290620361087731840" 18.43849 2.69238 0.42556 0.00687 0.38036 0.01501 0.15
"Gaia DR2 5290867957363855744" 18.44321 2.78750 0.42188 0.00681 0.37452 0.01520 0.50
"Gaia DR2 5291238286624303104" 18.44761 3.02198 0.41376 0.00690 0.35025 0.01231 0.75
"Gaia DR2 5290825145127948800" 18.44839 2.49190 0.43112 0.00677 0.38956 0.01412 0.31
"Gaia DR2 5290863662395449600" 18.45276 3.05583 0.41210 0.00695 0.34847 0.01207 0.72
"Gaia DR2 5291171839187567616" 18.45456 1.19096 0.47143 0.00674 0.44672 0.01344 0.47
"Gaia DR2 5290954612623735936" 18.45782 2.69211 0.42363 0.00687 0.37845 0.01441 0.13
"Gaia DR2 5289969317063813632" 18.46141 2.76965 0.42060 0.00690 0.37370 0.01496 0.41
"Gaia DR2 5291005842993798784" 18.46299 2.80135 0.41954 0.00685 0.37214 0.01512 0.53
"Gaia DR2 5290003603783783552" 18.46445 2.77875 0.42014 0.00687 0.37303 0.01494 0.44
"Gaia DR2 5290765015585320320" 18.46607 2.89712 0.41608 0.00693 0.36284 0.01552 0.83
"Gaia DR2 5290870671783402624" 18.46893 2.73138 0.42118 0.00691 0.37539 0.01463 0.25
"Gaia DR2 5290819892387998080" 18.47031 2.51862 0.42810 0.00692 0.38581 0.01410 0.29
"Gaia DR2 5290725158291187968" 18.47107 2.56522 0.42644 0.00688 0.38368 0.01408 0.25
"Gaia DR2 5290747114161406976" 18.47330 3.00677 0.41174 0.00702 0.34900 0.01240 0.77
"Gaia DR2 5289934441929404800" 18.47651 2.77139 0.41921 0.00692 0.37281 0.01460 0.40
"Gaia DR2 5290029648466660224" 18.47736 2.77261 0.41908 0.00693 0.37274 0.01450 0.40
"Gaia DR2 5291185166468735744" 18.48104 2.77476 0.41864 0.00690 0.37240 0.01437 0.40
"Gaia DR2 5291073600396296064" 18.48296 2.74360 0.41949 0.00687 0.37340 0.01443 0.28
"Gaia DR2 5290666884172416640" 18.48612 2.73588 0.41943 0.00692 0.37347 0.01430 0.24
"Gaia DR2 5290764500189201920" 18.48845 3.01913 0.40970 0.00690 0.34692 0.01221 0.77
"Gaia DR2 5290661524054807552" 18.48950 2.67679 0.42080 0.00687 0.37645 0.01385 0.10
"Gaia DR2 5289456321871157376" 18.48959 2.78649 0.41732 0.00693 0.37093 0.01446 0.44
"Gaia DR2 5291254577436815744" 18.49069 2.70476 0.41998 0.00686 0.37438 0.01397 0.14
